Time,Position,Velocity
1723672562.1371856,"[ 0.00000000e+00 -2.54233880e-01  1.14319958e+00 -3.14151675e+00
 -2.89678956e-01  6.47789513e-05 -4.99228188e-01  1.57079366e+00]","[ 0.00000000e+00  1.91907937e-01  4.75371550e-02 -5.29903215e-06
  2.42841426e-01 -2.91006692e-05  4.35937333e-01 -1.05819570e-05]"
1723672562.1389446,"[ 0.00000000e+00 -2.53853048e-01  1.14330757e+00 -3.14151675e+00
 -2.89184141e-01  6.47789513e-05 -4.98328573e-01  1.57079366e+00]","[ 0.00000000e+00  1.93389787e-01  5.40194971e-02 -5.30298914e-06
  2.40926946e-01 -2.91003827e-05  4.39847885e-01 -1.05820616e-05]"
1723672562.1400878,"[ 0.00000000e+00 -2.53661833e-01  1.14336270e+00 -3.14151675e+00
 -2.88946587e-01  6.47789513e-05 -4.97889684e-01  1.57079366e+00]","[ 0.00000000e+00  1.93929992e-01  5.59101792e-02 -5.29897933e-06
  2.40926946e-01 -2.91003827e-05  4.44669638e-01 -1.05819570e-05]"
1723672562.1424053,"[ 0.00000000e+00 -2.53269815e-01  1.14347602e+00 -3.14151675e+00
 -2.88443782e-01  6.47789513e-05 -4.96982078e-01  1.57079366e+00]","[ 0.00000000e+00  1.91229014e-01  5.86111530e-02 -5.30298914e-06
  2.46756156e-01 -2.91006692e-05  4.42857091e-01 -1.05819570e-05]"
1723672562.143491,"[ 0.00000000e+00 -2.53083394e-01  1.14354087e+00 -3.14151675e+00
 -2.88199304e-01  6.47789513e-05 -4.96541059e-01  1.57079366e+00]","[ 0.00000000e+00  1.89068225e-01  6.11875034e-02 -5.29903215e-06
  2.47949485e-01 -2.90784288e-05  4.47281434e-01 -1.05819570e-05]"
1723672562.145202,"[ 0.00000000e+00 -2.52696171e-01  1.14366390e+00 -3.14151622e+00
 -2.87709815e-01  6.47789513e-05 -4.95647302e-01  1.57079366e+00]","[ 0.00000000e+00  1.88901545e-01  6.23293004e-02  0.00000000e+00
  2.47949485e-01 -1.85184257e-05  4.54922942e-01 -1.05820616e-05]"
1723672562.1469018,"[ 0.00000000e+00 -2.52322795e-01  1.14378281e+00 -3.14151622e+00
 -2.87446694e-01  6.47789513e-05 -4.94712533e-01  1.57079366e+00]","[ 0.00000000e+00  1.89608431e-01  5.94214448e-02  0.00000000e+00
  2.47759236e-01 -1.85186086e-05  4.57004935e-01 -1.05819570e-05]"
1723672562.1498034,"[ 0.00000000e+00 -2.52134244e-01  1.14384620e+00 -3.14151622e+00
 -2.87202749e-01  6.47789513e-05 -4.94263524e-01  1.57079366e+00]","[ 0.00000000e+00  1.91229014e-01  5.96828923e-02  0.00000000e+00
  2.47409280e-01 -1.85046377e-05  4.55384334e-01 -1.05979587e-05]"
1723672562.1515956,"[ 0.00000000e+00 -2.51552609e-01  1.14402663e+00 -3.14151622e+00
 -2.86461325e-01  6.47789513e-05 -4.92875484e-01  1.57079366e+00]","[ 0.00000000e+00  1.92114549e-01  6.04405325e-02  0.00000000e+00
  2.44248474e-01 -1.85184257e-05  4.56464746e-01 -1.05819570e-05]"
1723672562.1527119,"[ 0.00000000e+00 -2.51154200e-01  1.14414700e+00 -3.14151622e+00
 -2.85976629e-01  6.47789513e-05 -4.91985988e-01  1.57079366e+00]","[ 0.00000000e+00  1.95097855e-01  5.72606640e-02  0.00000000e+00
  2.45788696e-01 -1.85186086e-05  4.49442190e-01 -1.05978530e-05]"
1723672562.1543624,"[ 0.00000000e+00 -2.50963518e-01  1.14420160e+00 -3.14151622e+00
 -2.85716705e-01  6.47789513e-05 -4.91507684e-01  1.57079366e+00]","[ 0.00000000e+00  1.93389787e-01  5.53699820e-02  0.00000000e+00
  2.44750014e-01 -1.85186086e-05  4.50380155e-01 -1.05979587e-05]"
1723672562.156115,"[ 0.00000000e+00 -2.50584816e-01  1.14425433e+00 -3.14151622e+00
 -2.85229346e-01  6.47789513e-05 -4.90603808e-01  1.57079366e+00]","[ 0.00000000e+00  1.91769203e-01  5.34792999e-02  0.00000000e+00
  2.47409280e-01 -1.85184257e-05  4.60246101e-01 -1.05979587e-05]"
1723672562.1572962,"[ 0.00000000e+00 -2.50380286e-01  1.14431092e+00 -3.14151622e+00
 -2.84983803e-01  6.47789513e-05 -4.90147874e-01  1.57079366e+00]","[ 0.00000000e+00  1.92408995e-01  5.31129030e-02  0.00000000e+00
  2.48777562e-01 -1.85184257e-05  4.62406890e-01 -1.06059783e-05]"
1723672562.1590524,"[ 0.00000000e+00 -2.50000519e-01  1.14441239e+00 -3.14151622e+00
 -2.84475672e-01  6.47789513e-05 -4.89196593e-01  1.57079366e+00]","[ 0.00000000e+00  1.92114549e-01  5.02381288e-02  0.00000000e+00
  2.47698266e-01 -1.85186086e-05  4.65107868e-01 -1.05979587e-05]"
1723672562.161281,"[ 0.00000000e+00 -2.49579207e-01  1.14450506e+00 -3.14151622e+00
 -2.83981389e-01  6.47789513e-05 -4.88279933e-01  1.57079366e+00]","[ 0.00000000e+00  1.92168777e-01  4.36337140e-02  0.00000000e+00
  2.51190652e-01 -1.85464284e-05  4.64027457e-01 -1.05979587e-05]"
1723672562.1629539,"[ 0.00000000e+00 -2.49199440e-01  1.14458363e+00 -3.14151622e+00
 -2.83462605e-01  6.38276441e-05 -4.87329185e-01  1.57079366e+00]","[ 0.00000000e+00  1.92849598e-01  3.86239376e-02  0.00000000e+00
  2.53777680e-01 -2.91443860e-05  4.64027457e-01 -1.05979587e-05]"
1723672562.164647,"[ 0.00000000e+00 -2.48803162e-01  1.14466033e+00 -3.14151622e+00
 -2.82959268e-01  6.38276441e-05 -4.86409329e-01  1.57079366e+00]","[ 0.00000000e+00  1.93929992e-01  3.71137339e-02  0.00000000e+00
  2.56332617e-01 -2.91443860e-05  4.67808813e-01  0.00000000e+00]"
1723672562.166985,"[ 0.00000000e+00 -2.48422330e-01  1.14472917e+00 -3.14151622e+00
 -2.82438354e-01  6.38276441e-05 -4.85441003e-01  1.57079366e+00]","[ 0.00000000e+00  1.93389787e-01  3.40322817e-02  0.00000000e+00
  2.53777680e-01 -2.91440955e-05  4.75911747e-01  0.00000000e+00]"
1723672562.1693325,"[ 0.00000000e+00 -2.48028714e-01  1.14479122e+00 -3.14151622e+00
 -2.81938745e-01  6.38276441e-05 -4.84505169e-01  1.57079366e+00]","[ 0.00000000e+00  1.91769203e-01  2.90891406e-02  0.00000000e+00
  2.53351425e-01 -2.91443860e-05  4.74291180e-01  0.00000000e+00]"
1723672562.1716306,"[ 0.00000000e+00 -2.47650013e-01  1.14483756e+00 -3.14151622e+00
 -2.81427418e-01  6.38276441e-05 -4.83553355e-01  1.57079366e+00]","[ 0.00000000e+00  1.91769203e-01  2.18778954e-02  0.00000000e+00
  2.48260776e-01 -2.91443860e-05  4.60859061e-01  0.00000000e+00]"
1723672562.173424,"[ 0.00000000e+00 -2.47257996e-01  1.14487298e+00 -3.14151675e+00
 -2.80938994e-01  6.38276441e-05 -4.82652674e-01  1.57079366e+00]","[ 0.00000000e+00  1.91085570e-01  1.72862385e-02  0.00000000e+00
  2.47409280e-01 -2.91443860e-05  4.56464746e-01  0.00000000e+00]"
1723672562.1756432,"[ 0.00000000e+00 -2.46878229e-01  1.14490414e+00 -3.14151675e+00
 -2.80431395e-01  6.38276441e-05 -4.81722165e-01  1.57079366e+00]","[ 0.00000000e+00  1.93929992e-01  1.48553612e-02  0.00000000e+00
  2.47759236e-01 -2.91443860e-05  4.53763768e-01  0.00000000e+00]"
1723672562.1775408,"[ 0.00000000e+00 -2.46671035e-01  1.14493623e+00 -3.14151622e+00
 -2.79944037e-01  6.38276441e-05 -4.80824147e-01  1.57079366e+00]","[ 0.00000000e+00  1.95097855e-01  1.60491814e-02  5.29097849e-06
  2.47409280e-01 -1.85464284e-05  4.56464746e-01  0.00000000e+00]"
1723672562.178736,"[ 0.00000000e+00 -2.46285409e-01  1.14497205e+00 -3.14151622e+00
 -2.79436971e-01  6.38276441e-05 -4.79876062e-01  1.57079366e+00]","[ 0.00000000e+00  1.95550576e-01  1.89068230e-02  5.29497611e-06
  2.46756156e-01 -1.85604623e-05  4.64498570e-01  0.00000000e+00]"
1723672562.180302,"[ 0.00000000e+00 -2.46077150e-01  1.14499322e+00 -3.14151622e+00
 -2.79196221e-01  6.38276441e-05 -4.79421194e-01  1.57079366e+00]","[ 0.00000000e+00  1.96100935e-01  2.16077989e-02  5.29497611e-06
  2.44168113e-01 -1.85604623e-05  4.60859061e-01  0.00000000e+00]"
1723672562.1820292,"[ 0.00000000e+00 -2.45685133e-01  1.14504555e+00 -3.14151622e+00
 -2.78722711e-01  6.38276441e-05 -4.78488023e-01  1.57079366e+00]","[ 0.00000000e+00  1.99331932e-01  2.70829938e-02  5.29097849e-06
  2.39063898e-01 -1.85464284e-05  4.54893980e-01  0.00000000e+00]"
1723672562.1832137,"[ 0.00000000e+00 -2.45489657e-01  1.14507591e+00 -3.14151622e+00
 -2.78470776e-01  6.38276441e-05 -4.78042742e-01  1.57079366e+00]","[ 0.00000000e+00  1.98050685e-01  3.07599142e-02  5.29097849e-06
  2.37226966e-01 -1.85604623e-05  4.51602979e-01  0.00000000e+00]"
1723672562.1854591,"[ 0.00000000e+00 -2.45082726e-01  1.14514569e+00 -3.14151622e+00
 -2.78011115e-01  6.38276441e-05 -4.77155377e-01  1.57079366e+00]","[ 0.00000000e+00  1.98791743e-01  3.67332556e-02  5.29097849e-06
  2.31203445e-01 -1.85464284e-05  4.48361812e-01  0.00000000e+00]"
1723672562.1866198,"[ 0.00000000e+00 -2.44886184e-01  1.14518843e+00 -3.14151622e+00
 -2.77785279e-01  6.38276441e-05 -4.76683465e-01  1.57079366e+00]","[ 0.00000000e+00  1.99331932e-01  4.01229520e-02  5.29097849e-06
  2.29042656e-01 -1.85462435e-05  4.44361710e-01  0.00000000e+00]"
1723672562.1883707,"[ 0.00000000e+00 -2.44474460e-01  1.14527924e+00 -3.14151622e+00
 -2.77320823e-01  6.38276441e-05 -4.75801426e-01  1.57079366e+00]","[ 0.00000000e+00  2.01116300e-01  4.83474467e-02  5.29502843e-06
  2.26112347e-01 -1.85604623e-05  4.48361812e-01  0.00000000e+00]"
1723672562.1900775,"[ 0.00000000e+00 -2.44073388e-01  1.14539456e+00 -3.14151622e+00
 -2.76884597e-01  6.38276441e-05 -4.74870917e-01  1.57079366e+00]","[ 0.00000000e+00  2.03986804e-01  5.94214448e-02  5.29103081e-06
  2.19859344e-01 -1.85464284e-05  4.55395520e-01  0.00000000e+00]"
1723672562.1912374,"[ 0.00000000e+00 -2.43870987e-01  1.14545887e+00 -3.14151622e+00
 -2.76669414e-01  6.38276441e-05 -4.74425104e-01  1.57079366e+00]","[ 0.00000000e+00  2.05274077e-01  6.53635897e-02  5.29497611e-06
  2.18238761e-01 -1.85604623e-05  4.51685070e-01  0.00000000e+00]"
1723672562.1928787,"[ 0.00000000e+00 -2.43447012e-01  1.14560162e+00 -3.14151622e+00
 -2.76230525e-01  6.38276441e-05 -4.73538271e-01  1.57079366e+00]","[ 0.00000000e+00  2.08137824e-01  7.40067084e-02  5.29097849e-06
  2.13917199e-01 -1.85464284e-05  4.48361812e-01  0.00000000e+00]"
1723672562.1946855,"[ 0.00000000e+00 -2.43239818e-01  1.14568471e+00 -3.14151622e+00
 -2.76020135e-01  6.38276441e-05 -4.73095654e-01  1.57079366e+00]","[ 0.00000000e+00  2.10135844e-01  7.82397613e-02  5.29103081e-06
  2.13377011e-01 -1.85464284e-05  4.48902001e-01  0.00000000e+00]"
1723672562.1964104,"[ 0.00000000e+00 -2.42812114e-01  1.14585329e+00 -3.14151622e+00
 -2.75587638e-01  6.38276441e-05 -4.72181657e-01  1.57079366e+00]","[ 0.00000000e+00  2.08137824e-01  8.85022110e-02  5.29502843e-06
  2.11216222e-01 -1.85604623e-05  4.46741212e-01  0.00000000e+00]"
1723672562.1981187,"[ 0.00000000e+00 -2.42400390e-01  1.14604477e+00 -3.14151622e+00
 -2.75167924e-01  6.38276441e-05 -4.71269258e-01  1.57079366e+00]","[ 0.00000000e+00  2.08843628e-01  9.47904752e-02  5.29097849e-06
  2.13377011e-01 -1.85464284e-05  4.45364790e-01  0.00000000e+00]"
1723672562.199893,"[ 0.00000000e+00 -2.42193728e-01  1.14614264e+00 -3.14151622e+00
 -2.74941555e-01  6.38276441e-05 -4.70763257e-01  1.57079366e+00]","[ 0.00000000e+00  2.09595638e-01  9.93958714e-02  5.29097849e-06
  2.13153189e-01 -1.85602774e-05  4.45031296e-01  0.00000000e+00]"
1723672562.200953,"[ 0.00000000e+00 -2.41765492e-01  1.14635663e+00 -3.14151622e+00
 -2.74521841e-01  6.38276441e-05 -4.69881219e-01  1.57079366e+00]","[ 0.00000000e+00  2.09140903e-01  1.05724741e-01  5.29103081e-06
  2.11541876e-01 -1.85464284e-05  4.47448514e-01  0.00000000e+00]"
1723672562.2026863,"[ 0.00000000e+00 -2.41345778e-01  1.14657101e+00 -3.14151622e+00
 -2.74088811e-01  6.38276441e-05 -4.68954971e-01  1.57079366e+00]","[ 0.00000000e+00  2.13700451e-01  1.10739964e-01  5.29097849e-06
  2.11147046e-01 -1.85604623e-05  4.53223579e-01  0.00000000e+00]"
1723672562.2043993,"[ 0.00000000e+00 -2.41133790e-01  1.14668260e+00 -3.14151622e+00
 -2.73881617e-01  6.38276441e-05 -4.68505962e-01  1.57079366e+00]","[ 0.00000000e+00  2.14997594e-01  1.13170839e-01  5.29497611e-06
  2.10135844e-01 -1.85462435e-05  4.55384334e-01  0.00000000e+00]"
1723672562.2060938,"[ 0.00000000e+00 -2.40690108e-01  1.14691629e+00 -3.14151622e+00
 -2.73471490e-01  6.38276441e-05 -4.67569595e-01  1.57079366e+00]","[ 0.00000000e+00  2.17158366e-01  1.14601190e-01  5.29097849e-06
  2.07764332e-01 -1.85464284e-05  4.58625501e-01  0.00000000e+00]"
1723672562.2072783,"[ 0.00000000e+00 -2.40475457e-01  1.14702841e+00 -3.14151622e+00
 -2.73265362e-01  6.38276441e-05 -4.67115792e-01  1.57079366e+00]","[ 0.00000000e+00  2.17698572e-01  1.13711036e-01  5.29103081e-06
  2.09055449e-01 -1.85464284e-05  4.60246101e-01  0.00000000e+00]"
1723672562.2090297,"[ 0.00000000e+00 -2.40048819e-01  1.14724506e+00 -3.14151622e+00
 -2.72834462e-01  6.38276441e-05 -4.66202860e-01  1.57079366e+00]","[ 0.00000000e+00  2.16618177e-01  1.08579183e-01  5.29097849e-06
  2.10676033e-01 -1.85464284e-05  4.62947079e-01  0.00000000e+00]"
1723672562.2107055,"[ 0.00000000e+00 -2.39819254e-01  1.14735811e+00 -3.14151622e+00
 -2.72625138e-01  6.38276441e-05 -4.65716567e-01  1.57079366e+00]","[ 0.00000000e+00  2.15959062e-01  1.06325824e-01  5.29097849e-06
  2.12296616e-01 -1.85464284e-05  4.57903219e-01  0.00000000e+00]"
1723672562.2124,"[ 0.00000000e+00 -2.39395811e-01  1.14756011e+00 -3.14151622e+00
 -2.72189444e-01  6.38276441e-05 -4.64812690e-01  1.57079366e+00]","[ 0.00000000e+00  2.14457388e-01  1.00476258e-01  5.29097849e-06
  2.13153189e-01 -1.06059783e-05  4.59705912e-01  0.00000000e+00]"
1723672562.21413,"[ 0.00000000e+00 -2.38953194e-01  1.14776304e+00 -3.14151622e+00
 -2.71766002e-01  6.38276441e-05 -4.63859811e-01  1.57079366e+00]","[ 0.00000000e+00  2.17158366e-01  9.87555143e-02  5.29103081e-06
  2.15319404e-01 -1.05979587e-05  4.67432409e-01  0.00000000e+00]"
1723672562.2153242,"[ 0.00000000e+00 -2.38738011e-01  1.14785678e+00 -3.14151622e+00
 -2.71552949e-01  6.38276441e-05 -4.63402280e-01  1.57079366e+00]","[ 0.00000000e+00  2.18238761e-01  9.50743100e-02  5.29497611e-06
  2.16077989e-01 -1.06059783e-05  4.64027457e-01  0.00000000e+00]"
1723672562.2170334,"[ 0.00000000e+00 -2.38304448e-01  1.14803948e+00 -3.14151622e+00
 -2.71111397e-01  6.38276441e-05 -4.62488816e-01  1.57079366e+00]","[ 0.00000000e+00  2.19859344e-01  8.72674280e-02  5.29097849e-06
  2.16618177e-01 -1.06058726e-05  4.62478030e-01  0.00000000e+00]"
1723672562.218795,"[ 0.00000000e+00 -2.38069025e-01  1.14812630e+00 -3.14151622e+00
 -2.70895681e-01  6.38276441e-05 -4.61996131e-01  1.57079366e+00]","[ 0.00000000e+00  2.21679315e-01  8.80517789e-02  5.29097849e-06
  2.18778950e-01 -1.05980643e-05  4.63921663e-01  0.00000000e+00]"
1723672562.219903,"[ 0.00000000e+00 -2.37627472e-01  1.14828475e+00 -3.14151622e+00
 -2.70437084e-01  6.28763369e-05 -4.61538600e-01  1.57079366e+00]","[ 0.00000000e+00  2.23640717e-01  7.93282036e-02  5.29103081e-06
  2.24978240e-01 -1.85604623e-05  4.64027457e-01  0.00000000e+00]"
1723672562.221619,"[ 0.00000000e+00 -2.37408028e-01  1.14836185e+00 -3.14151622e+00
 -2.70213379e-01  6.28763369e-05 -4.61081602e-01  1.57079366e+00]","[ 0.00000000e+00  2.22334819e-01  7.83282698e-02  5.29103081e-06
  2.26881884e-01 -1.85604623e-05  4.63487268e-01  0.00000000e+00]"
1723672562.2233865,"[ 0.00000000e+00 -2.36951562e-01  1.14851978e+00 -3.14151622e+00
 -2.69741999e-01  6.28763369e-05 -4.60131386e-01  1.57079366e+00]","[ 0.00000000e+00  2.23100511e-01  7.72478753e-02  5.29497611e-06
  2.31710062e-01 -1.85462435e-05  4.65927789e-01  0.00000000e+00]"
1723672562.2244315,"[ 0.00000000e+00 -2.36731052e-01  1.14859328e+00 -3.14151622e+00
 -2.69513500e-01  6.28763369e-05 -4.59669061e-01  1.57079366e+00]","[ 0.00000000e+00  2.23640717e-01  7.45469056e-02  5.29097849e-06
  2.31743634e-01 -1.85606472e-05  4.68889224e-01  0.00000000e+00]"
1723672562.2261758,"[ 0.00000000e+00 -2.36289500e-01  1.14873523e+00 -3.14151622e+00
 -2.69054904e-01  6.28763369e-05 -4.58699670e-01  1.57079366e+00]","[ 0.00000000e+00  2.24721095e-01  7.12334838e-02  5.29103081e-06
  2.32048483e-01 -1.85464284e-05  4.73952393e-01  0.00000000e+00]"
1723672562.2279398,"[ 0.00000000e+00 -2.36051946e-01  1.14881179e+00 -3.14151622e+00
 -2.68808295e-01  6.28763369e-05 -4.58231487e-01  1.57079366e+00]","[ 0.00000000e+00  2.23685458e-01  7.22213169e-02  5.29103081e-06
  2.32211602e-01 -1.85604623e-05  4.74831369e-01  0.00000000e+00]"
1723672562.2290347,"[ 0.00000000e+00 -2.35611460e-01  1.14895281e+00 -3.14151622e+00
 -2.68348101e-01  6.28763369e-05 -4.57294587e-01  1.57079366e+00]","[ 0.00000000e+00  2.23414115e-01  7.07655415e-02  5.29103081e-06
  2.33904407e-01 -1.85604623e-05  4.75911747e-01  0.00000000e+00]"
1723672562.2307856,"[ 0.00000000e+00 -2.35156059e-01  1.14908783e+00 -3.14151622e+00
 -2.67883113e-01  6.28763369e-05 -4.56328924e-01  1.57079366e+00]","[ 0.00000000e+00  2.21479928e-01  6.88748552e-02  5.29097849e-06
  2.36605385e-01 -1.85604623e-05  4.69493429e-01  0.00000000e+00]"
1723672562.2324364,"[ 0.00000000e+00 -2.34939278e-01  1.14916227e+00 -3.14151622e+00
 -2.67630645e-01  6.28763369e-05 -4.55866067e-01  1.57079366e+00]","[ 0.00000000e+00  2.19859344e-01  7.01491195e-02  5.29103081e-06
  2.37504867e-01 -1.85604623e-05  4.69429413e-01  0.00000000e+00]"
1723672562.234211,"[ 0.00000000e+00 -2.34491334e-01  1.14929995e+00 -3.14151622e+00
 -2.67157135e-01  6.28763369e-05 -4.54906796e-01  1.57079366e+00]","[ 0.00000000e+00  2.18670093e-01  6.94150525e-02  5.29103081e-06
  2.40143194e-01 -1.85186086e-05  4.67933948e-01  0.00000000e+00]"
1723672562.2353776,"[ 0.00000000e+00 -2.34276151e-01  1.14936653e+00 -3.14151622e+00
 -2.66900407e-01  6.28763369e-05 -4.54446602e-01  1.57079366e+00]","[ 0.00000000e+00  2.18238761e-01  6.75243704e-02  5.29097849e-06
  2.41740791e-01 -1.85324169e-05  4.66728435e-01  0.00000000e+00]"
1723672562.2371192,"[ 0.00000000e+00 -2.33847382e-01  1.14949929e+00 -3.14151622e+00
 -2.66422103e-01  6.28763369e-05 -4.53521953e-01  1.57079366e+00]","[ 0.00000000e+00  2.16618177e-01  6.42831993e-02  5.29097849e-06
  2.43087735e-01 -1.85324169e-05  4.68414150e-01  0.00000000e+00]"
1723672562.2406468,"[ 0.00000000e+00 -2.33632198e-01  1.14956307e+00 -3.14151622e+00
 -2.66181886e-01  6.28763369e-05 -4.53019680e-01  1.57079366e+00]","[ 0.00000000e+00  2.18238761e-01  6.48233924e-02  5.29097849e-06
  2.43627924e-01 -1.85184257e-05  4.72949313e-01  0.00000000e+00]"
1723672562.2424698,"[ 0.00000000e+00 -2.32748029e-01  1.14982340e+00 -3.14151622e+00
 -2.65205571e-01  6.28763369e-05 -4.51170914e-01  1.57079366e+00]","[ 0.00000000e+00  2.20399533e-01  6.59037828e-02  5.29097849e-06
  2.43087735e-01 -1.85184257e-05  4.55395520e-01  0.00000000e+00]"
