id,condition,Yaw,Pitch,Roll,TwistX,TwistY,TwistZ,AvgVelocity,MaxVelocity,AvgAccel,MaxAccel,AvgArea,COGZ,PathLengthDifference,RangeX,RangeY,RangeZ,TimeElapsed,Joint7_Distance,Joint6_Distance,Joint5_Distance,Joint4_Distance,Joint3_Distance,Joint2_Distance,Joint1_Distance
P3,A,88.65817716,0.001758736,74.92935515,0.179834862,-0.015435049,0.025750307,2.276503016,9.54104527,32.09758084,471.1016807,0.121717729,0.390109673,0.03261528,0.305690566,0.027012953,0.043321565,1.678063869,0.035574628,0.634481851,4.66E-05,1.15961117,4.74E-05,0.122025774,3.89E-05
P3,B,89.48426571,-0.009260675,89.09497033,0.042442331,-0.001949683,-0.024230418,0.691824262,5.82015295,7.762301431,108.2373273,0.118180877,0.351259353,0.049886436,0.339447747,0.015523854,0.197269591,8.149719954,0.01963201,0.989179885,0.000122,1.25183193,7.30E-05,0.000186288,6.38E-05
P3,C,90.02218749,-0.007929419,99.99214287,0.093052918,-0.000247983,-0.099402046,0.28830202,1.09785906,4.863454155,63.72387246,0.118443553,0.276624283,0.024086829,0.314078398,0.002146747,0.347555741,3.332084179,0.004448276,1.162583154,4.36E-05,1.344817255,4.31E-05,0.203882026,5.84E-06
P3,D,93.96308778,-2.584209652,73.42246191,0.067321942,0.025120903,-0.063155523,2.516026142,9.583141823,33.8014294,508.8315234,0.120862616,0.374731207,2.282165061,0.36893188,0.666232764,0.652317059,5.222016096,3.13122688,1.664750646,0.00028252,1.72959047,0.290647818,0.155080049,0.0001458
P3,E,94.45445831,-1.687670208,73.47386258,0.048620407,-0.006207662,-0.043290355,2.401138496,9.8527855,27.58059945,477.170387,0.108784064,0.356837596,4.682718969,0.390622548,0.676442435,0.818558134,7.70599556,4.682005953,3.557528323,0.00045365,2.48753603,0.552625871,0.83414028,0.00016275
P3,F,99.79015876,4.295401736,102.7160776,0.044641771,0.017833478,-0.054660527,0.873457051,2.67044033,13.71906229,110.2798242,0.121719595,0.364261961,0.679249143,0.240956412,0.182264895,0.273322815,5.03436923,1.670357556,0.861952593,0.26295411,0.77478307,0.287081294,0.023482658,3.17E-05
P3,G,116.2437379,1.932138011,74.61633783,0.036169368,0.009022019,-0.028954963,0.467674397,7.424044519,5.870993971,265.4154244,0.119033112,0.390909304,0.887846542,0.519861928,0.297792519,0.552229169,8.870667219,1.495711134,1.825485949,0.00016086,1.23789219,0.051816697,0.236167414,7.22E-05
P3,H,92.56532436,0.73806543,82.27754376,0.070752984,0.001867078,-0.020233606,1.035021177,2.523948773,12.11492749,62.75624935,0.118228832,0.412604664,1.367983952,0.453067023,0.621837732,0.213323362,4.633788109,2.716159899,1.181641806,12.56693284,1.34952919,0.46478139,0.083059596,2.37E-05
P4,A,90.60680391,-0.001854207,102.1811633,0.163257507,0.012654389,-0.236188853,1.320040795,3.739406127,17.38432519,60.53997361,0.116460851,0.29199868,0.141156873,0.287379776,0.030553118,0.372233371,1.551436424,0.066016133,1.172211881,0.00010152,1.25786425,6.56E-05,0.152758844,1.33E-05
P4,B,91.42978529,-0.00139027,108.5817838,0.011263431,0.002112485,-0.011391081,0.27099239,1.125632703,4.374425919,65.07391468,0.122172781,0.278810683,0.761875708,0.292976502,0.038361932,0.378242885,13.96394372,0.058723114,1.715690388,0.0001963,1.67543729,9.42E-05,0.000401806,2.17E-05
P4,C,93.74488654,-0.001190365,99.64221076,0.066749327,0.014605874,-0.061244876,0.289867238,1.925835224,3.694809148,64.84011572,0.123679951,0.29236929,0.02029102,0.254219532,0.055157601,0.23506774,3.849364758,0.076613286,0.861797917,4.34E-05,0.9795551,2.95E-05,0.000125434,6.51E-06
P4,D,90.38432239,-0.000717593,114.4365032,0.099750639,0.004521218,-0.062689045,0.356016092,1.219237568,1.795408284,62.90298924,0.122309467,0.26354185,0.135099745,0.268366729,0.011630682,0.175910742,2.525736094,0.016149594,0.688780539,3.76E-05,1.02247516,2.00E-05,0.000105395,9.30E-07
P4,E,83.34926125,-0.001153588,108.2949384,0.03212363,0.003698198,-0.044997373,0.389737919,2.156425197,4.147349722,66.3554076,0.120791059,0.290348574,0.592387971,0.291256236,0.305320127,0.377904853,8.020633698,1.059999543,1.105056405,0.00015554,0.9792164,0.000209492,0.000139282,1.24E-05
P4,F,94.3457509,-0.001659136,90.69473528,0.023697217,0.004506144,-0.035212552,0.707306843,6.623949333,9.815877162,129.9458632,0.126184559,0.317121547,0.221243259,0.271842544,0.073515949,0.365619352,10.18918347,0.136112185,1.12300771,0.00027578,0.93311388,0.00026142,0.766918225,6.36E-05
P4,G,95.52952666,-0.060779223,114.1965098,0.021481653,0.001335141,-0.028932663,1.21699697,9.556255418,18.08977407,481.774327,0.058221865,0.310021599,0.776794192,0.413154036,0.150438763,0.525527715,10.35797763,0.325341994,1.852980599,0.00017273,3.42433807,0.000228106,2.571587811,0.00216516
P4,H,92.89815117,-0.001738682,104.2593201,0.045341403,0.009502027,-0.074513781,1.523187887,9.705687423,25.44459856,459.7548621,0.127137788,0.312730486,0.515837276,0.233883316,0.049648034,0.516544435,5.18379879,0.197781789,1.091571675,0.00046526,1.91192539,0.000234612,0.104916563,8.56E-05
P5,A,92.85904231,0.007440557,99.97571241,0.118974899,0.026997278,-0.068460751,0.523729461,1.156859084,5.770797471,62.4429408,0.114717492,0.288958062,0.255668075,0.381313287,0.086125866,0.377527703,3.215250731,0.102104976,1.211036387,8.87E-05,1.657899543,4.85E-05,0.136393261,7.45E-06
P5,C,93.24610911,0.007450683,97.68542901,0.099262729,0.023368047,-0.117887262,0.195393179,1.087162387,3.129337027,63.43441633,0.123435157,0.330121,0.017404439,0.273082004,0.064704094,0.325122358,2.763525724,0.088067541,1.04847894,7.96E-05,1.00768209,3.52E-05,0.027233222,2.79E-06
P5,D,91.2481885,0.006850481,120.7339815,0.068006956,0.016335524,-0.114940101,1.574058855,9.547417428,29.94484109,493.7962848,0.110377554,0.32482253,0.321548856,0.350206692,0.056488775,0.387071006,3.361158848,0.082024296,1.087108873,0.00015767,1.26479727,7.04E-05,0.040223917,5.57E-05
P5,E,112.0934345,-0.003257154,87.2377978,0.039344001,0.012784487,-0.038300255,0.399441365,6.236960899,3.745659506,60.20733274,0.111404793,0.270312437,0.896149535,0.322622402,0.375938465,0.630604375,8.198675632,0.812353876,1.335850113,0.00013548,1.336153981,9.99E-05,0.179978356,1.81E-05
P5,F,109.9605401,0.009192157,94.42025203,0.074474679,0.03241222,-0.091381697,0.34208757,1.280183907,2.267817765,61.93891966,0.121434528,0.312574839,0.387914524,0.28935504,0.357611566,0.363084039,3.836488485,1.046906735,1.189213305,0.00015133,1.1953098,8.28E-05,0.000137087,1.88E-06
P5,G,95.37519772,-0.004394977,93.64112421,0.077486499,0.022368318,-0.080042611,0.194796296,1.071108649,2.941170692,62.94786297,0.123744325,0.340692166,0.035104713,0.281705893,0.087921502,0.294696035,3.635298014,0.141309459,1.018647403,6.65E-05,1.02634366,4.47E-05,0.000134557,2.79E-06
P5,H,92.47474936,0.274715027,103.7481074,0.064963615,0.012840565,-0.073760856,1.000344096,4.83435641,21.56558622,130.3277835,0.121761199,0.308525769,0.291112918,0.299428312,0.070666298,0.391071785,4.630408764,0.134117325,1.175403706,12.59028261,1.20952628,0.000345324,0.044145154,4.50E-05
P6,C,91.15551585,-0.001935925,87.56465078,0.093642527,0.00877649,-0.09141198,0.518985902,1.864481728,8.731186485,124.3384064,0.115028287,0.287204202,0.067135659,0.305719193,0.028705279,0.315109216,3.253656626,0.037650421,1.116673173,5.67E-05,1.27683128,9.42E-05,0.00120808,1.40E-05
P6,D,98.08237732,18.36399182,97.36094773,0.045141138,-0.008241322,-0.060980872,2.764239144,9.674649051,87.08666849,781.7760956,0.115158043,0.28493526,0.707076316,0.365530869,0.368156842,0.370073003,5.848820448,0.978852066,1.216402791,0.00028913,1.4446629,1.108080811,0.28112341,0.10703503
P6,G,90.25217253,-0.005081886,97.10877827,0.071082724,0.002703164,-0.060131232,0.975971514,5.830609102,10.83935918,68.84197959,0.109659172,0.283800484,0.144951347,0.375024457,0.015015421,0.327187346,5.271612406,0.018911107,1.277985296,25.13285414,1.708880687,0.000126766,1.119043052,4.21E-05
P6,H,89.52020196,1.519299001,100.1672456,0.059149312,0.003260508,-0.076981604,1.572877809,8.803704373,18.60646596,119.8592349,0.121996826,0.355111269,0.742813523,0.249789644,0.157139246,0.437144651,4.050179005,1.083113061,1.063760411,56.62950562,1.44007481,0.316892881,0.17279799,5.19E-05
P7,A,93.37102365,0.179892945,96.75503531,0.097172068,0.011962139,-0.106668197,1.854812131,9.54144435,25.21802417,469.9225401,0.117737086,0.295553758,0.111109373,0.343642982,0.048309356,0.364500853,3.468547344,0.085175354,1.234100353,0.00015425,1.43304699,0.013445759,0.837403231,7.50E-05
P7,B,91.44319534,-0.001725239,99.99440224,0.080503404,0.010294691,-0.097239381,0.656997816,4.758037536,8.192074274,64.52814086,0.123530484,0.308442215,0.011788937,0.287369215,0.037069368,0.350072857,3.566918135,0.04957794,1.095426104,9.32E-05,1.09884636,0.000124103,0.136904391,1.99E-05
P7,C,95.95306068,1.185709443,119.0082504,0.124270529,0.031729578,-0.146366395,1.052789086,3.702871797,13.56334454,59.51746844,0.133280203,0.351535696,0.016925421,0.279684273,0.073704514,0.336375469,2.243033886,0.098530048,0.952888457,0.00011876,1.16382777,0.036805998,0.964081288,1.76E-05
P7,D,105.194896,8.917515429,104.7487522,-0.003206556,-0.000363274,-0.013816433,0.65549915,8.378997372,8.816296562,125.7369864,0.121269277,0.312917989,0.928839282,0.323182427,0.107833014,0.384003348,11.22141933,0.595685003,1.99994565,0.00031493,2.43903452,1.365813763,0.836643093,5.68E-05
P7,E,90.22036032,0.885538906,95.95279881,0.056998408,0.00686015,-0.066880458,3.733116647,9.982398768,76.57348927,501.631071,0.117440409,0.304976757,0.338776441,0.299176253,0.214363648,0.368244336,5.538336754,0.971654069,1.150190972,0.00693526,1.42669213,1.048884202,1.151336067,0.03594485
P7,F,98.14287319,2.326949764,100.5632508,0.09858195,0.016847237,-0.117262839,1.052392442,8.485332529,12.43090842,95.62737065,0.120667838,0.312345315,0.072456144,0.303899889,0.058284959,0.364398149,3.084240198,0.055620235,1.116518934,0.00017279,1.19058188,0.251331226,0.991239752,2.49E-05
P7,G,92.32008204,0.537150769,102.4569484,0.08316197,0.008929606,-0.093756474,0.9161798,4.78550472,11.07585406,60.29386161,0.120452234,0.310797937,0.053409181,0.328221361,0.037137697,0.374558573,3.951260805,0.048645288,1.192356099,0.00015209,1.34140068,0.047567234,0.552333949,3.14E-05
P7,H,92.45064317,0.12230459,94.94605148,0.142969681,0.01317239,-0.146178724,1.305508494,8.487823507,15.91027847,112.6101668,0.110578469,0.26656996,0.071198023,0.366840349,0.0333583,0.374889816,2.527024508,0.03425253,1.354451097,8.84E-05,1.65825133,0.006267213,0.74713286,2.77E-05
P8,A,91.3506236,0.005934932,98.62820973,0.015780731,0.005548692,-0.018223771,0.508825338,2.935117712,4.572371986,113.8564255,0.122046003,0.308987861,1.331196816,0.324449072,0.145779062,0.445158612,6.512678623,0.39403703,1.960972305,0.00039365,2.36667111,0.000204531,0.111543574,7.58E-06
P8,B,80.6684479,-0.599236017,95.49455842,0.035269666,-0.002385929,-0.026072872,0.287846228,2.119727632,3.582162018,63.96177365,0.121067263,0.335730342,0.480722636,0.322560017,0.13710248,0.379120502,9.220123768,0.531605092,1.171966117,0.00014778,1.21095319,0.031310899,0.133331368,1.18E-05
P8,C,92.45418337,0.074405447,103.6973891,0.08372621,0.019709525,-0.030014378,0.611837131,2.707415473,10.38161527,64.83893329,0.125766973,0.264938904,0.041507441,0.177071201,0.04661155,0.073656626,2.07466507,0.075809003,0.393763156,25.13857461,0.7294558,0.00577249,0.047622371,1.09E-05
P8,D,82.76729479,-0.83651364,97.97579735,0.030945635,0.008897052,-0.046560204,0.987039771,6.039073623,9.537932179,99.43373657,0.124481998,0.359716484,1.738661145,0.34948358,0.320414146,0.696435943,7.442134619,0.887414591,2.317829562,0.0002136,2.19011554,0.059385287,0.747090888,4.73E-05
P8,E,97.9085712,-2.452882291,103.8354544,0.021222932,0.004448676,-0.015925731,2.103549546,9.922528968,26.10952958,542.849979,0.133169223,0.374591958,1.764188799,0.34175437,0.411604384,0.701552373,15.67313719,1.434460485,1.287737501,0.00038702,1.48209384,0.940214668,2.472535296,1.58969378
P8,F,71.44281718,-5.209143426,88.21838464,0.014757082,0.002594344,-0.022969982,0.921400824,7.517873517,10.89737331,104.0248959,0.119012211,0.377545204,0.89834021,0.273554251,0.252551141,0.539908461,15.98009491,0.622781705,1.186676179,0.00034967,1.44135709,0.684441471,1.616454428,0.00012116
P8,G,86.21981443,0.005447288,104.7327638,0.017654592,0.002975635,-0.026505525,0.697628207,9.528640356,9.938999446,434.3208364,0.119174746,0.340310782,0.593856946,0.264664236,0.245596501,0.378344255,14.08519292,1.18378999,1.094729895,0.00039176,0.98445006,0.000235924,0.000236954,0.00012436
P8,H,90.00051158,1.279722005,104.0368771,0.06869223,0.017083886,-0.099430738,1.337237156,5.911823415,20.20735265,124.0648993,0.124385765,0.290104561,0.508881707,0.280251171,0.193680285,0.37038285,3.618781805,0.503688464,1.281712259,25.5741682,1.46620653,0.082825318,0.114680815,4.24E-05
P9,A,93.81300273,1.498221112,121.9386537,0.095729152,0.018211468,-0.109650584,2.93921035,8.491535974,21.1441943,114.761549,0.130719624,0.390077251,0.252602305,0.287273848,0.072203654,0.434001439,2.979266405,0.116412655,1.069446873,0.00010539,1.62785189,0.082789294,1.798345044,8.04E-05
P9,B,91.7956915,0.286985123,98.9690988,0.10578258,0.012321188,-0.096952713,0.550801227,2.971897011,9.771530007,63.56779609,0.128001246,0.341403312,0.042255656,0.318176009,0.036738992,0.296067737,2.949056149,0.046371303,0.987243379,0.00012464,1.17094719,0.01015874,0.476844877,1.34E-05
P9,C,96.73004719,4.236424512,123.3643063,0.095866372,0.010474466,-0.105162135,0.586666512,1.875635926,10.09082109,59.92136541,0.130992426,0.359404754,0.026782394,0.298672737,0.033284249,0.327404243,3.102148533,0.046172274,0.97310625,0.00015847,1.27864302,0.13983532,1.067236769,1.14E-05
P9,D,92.69214412,0.293688187,133.0471095,0.041101809,0.008867524,-0.038508206,1.520405724,9.537663727,24.12483527,498.9206409,0.126438938,0.354448985,0.373566331,0.295092108,0.062319488,0.288067678,7.030106544,0.095371508,1.589753032,0.00025997,1.89965948,0.009442838,2.218394945,0.00012877
P9,E,93.60126678,2.182843272,110.3293587,0.109090367,0.008000075,-0.127650413,2.214123959,8.510946739,18.58530629,61.57486003,0.127902357,0.316394223,0.118554678,0.291026604,0.029933204,0.342220725,2.642642021,0.052267682,1.018791503,0.00018299,1.1017636,0.156976884,0.641561699,5.40E-05
P9,F,91.81386408,0.296821608,91.79198007,0.059135774,0.004762678,-0.077083902,1.805974761,8.490005671,23.56626702,421.4090611,0.111085217,0.279483858,0.098954271,0.285738096,0.023366146,0.373307638,4.794533968,0.022895718,1.204749229,0.00016913,1.260178,0.042099074,1.074916747,0.00011911
P9,G,91.20740281,0.324499018,108.9468518,0.080907292,0.009511595,-0.086706651,0.480762199,2.954873187,6.428366329,63.58113479,0.133506485,0.353420135,0.051892593,0.29955186,0.035087388,0.320468113,3.68376565,0.045208222,0.955478322,7.72E-05,1.24983294,0.010158068,1.03596634,1.15E-05
P9,H,92.37922677,0.007057804,115.6626581,0.145939178,0.01874995,-0.146220465,2.540559438,9.627202574,43.39523447,484.0078353,0.129952688,0.342630318,0.123478496,0.31702229,0.047874465,0.360439533,2.150821447,0.083542334,1.065421895,0.00016512,1.642341613,0.000163625,1.632560093,9.13E-05
